fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora
2022-11-09,Buenos Aires,Mujer,28.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-09,Buenos Aires,Mujer,33.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2022-11-09,Buenos Aires,Mujer,45.0,Argentina,No,No,No,Si,Si,Si,No,No,No,No,No,No,,
2022-11-09,Formosa,Mujer,41.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-09,Salta,Mujer,34.0,,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-09,Buenos Aires,Mujer,29.0,,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-09,Tucumán,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2022-11-09,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Mujer,48.0,,No,No,No,No,Si,No,No,No,No,No,No,No,,
2022-11-09,Santa Fe,Mujer,,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,Otro,Varon
2022-11-09,Mendoza,Mujer,31.0,Argentina,No,Si,No,No,No,No,No,Si,No,No,No,No,Otro,Varon
2022-11-09,San Luis,Mujer,52.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-09,Salta,Transgenero,45.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,,
2022-11-09,Cordoba,Mujer,21.0,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-09,Neuquén,Mujer,33.0,Argentina,No,Si,No,No,Si,No,No,Si,No,No,No,No,Superior jerarquico,Varon
2022-11-09,Cordoba,Mujer,32.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-09,Salta,Mujer,31.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-09,Entre Ríos,Mujer,28.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2022-11-09,Buenos Aires,Mujer,33.0,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-09,San Juan,Mujer,35.0,Argentina,Si,Si,No,No,No,No,No,No,No,No,No,No,Otro,Varon
2022-11-09,Buenos Aires,Mujer,21.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-09,Misiones,Mujer,41.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-09,Tucumán,Mujer,24.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-09,Tucumán,Mujer,57.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-09,Ciudad Autónoma de Buenos Aires,Mujer,65.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-09,Ciudad Autónoma de Buenos Aires,Mujer,21.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-09,Ciudad Autónoma de Buenos Aires,Varon,51.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-09,Buenos Aires,Mujer,47.0,Boliviana,Si,Si,No,Si,No,No,No,Si,No,No,No,No,Otro,Varon
2022-11-09,Ciudad Autónoma de Buenos Aires,Mujer,19.0,Argentina,No,No,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
2022-11-09,Ciudad Autónoma de Buenos Aires,Mujer,33.0,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-09,Ciudad Autónoma de Buenos Aires,Mujer,19.0,Argentina,No,No,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
2022-11-09,,Mujer,,Peruana,No,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon
2022-11-09,Buenos Aires,Mujer,28.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-09,Ciudad Autónoma de Buenos Aires,Mujer,38.0,Colombiana,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-09,,Varon,,Argentina,No,Si,No,No,Si,No,No,Si,No,No,No,No,Otro,Mujer
2022-11-09,Ciudad Autónoma de Buenos Aires,Mujer,39.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-09,Ciudad Autónoma de Buenos Aires,,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,,
2022-11-09,Ciudad Autónoma de Buenos Aires,Mujer,20.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-09,Ciudad Autónoma de Buenos Aires,Mujer,46.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-09,Ciudad Autónoma de Buenos Aires,Mujer,56.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-09,Ciudad Autónoma de Buenos Aires,,27.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-09,,Mujer,,,No,No,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-09,Ciudad Autónoma de Buenos Aires,Mujer,53.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-09,Ciudad Autónoma de Buenos Aires,Mujer,46.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,
2022-11-09,Ciudad Autónoma de Buenos Aires,Mujer,52.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-09,Ciudad Autónoma de Buenos Aires,Mujer,33.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
2022-11-09,Ciudad Autónoma de Buenos Aires,Mujer,38.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-09,Ciudad Autónoma de Buenos Aires,Mujer,43.0,Colombiana,No,No,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-09,Ciudad Autónoma de Buenos Aires,,49.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2022-11-09,Ciudad Autónoma de Buenos Aires,Mujer,23.0,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-09,Ciudad Autónoma de Buenos Aires,Mujer,27.0,Venezolana,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-09,Ciudad Autónoma de Buenos Aires,Mujer,31.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-09,Buenos Aires,Mujer,49.0,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-09,Buenos Aires,Mujer,36.0,Argentina,No,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-09,Buenos Aires,Mujer,,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-09,Buenos Aires,Mujer,59.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-09,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-09,Buenos Aires,Mujer,18.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-09,Buenos Aires,Mujer,72.0,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-11-09,Buenos Aires,Mujer,25.0,,Si,Si,No,No,Si,No,Si,Si,No,No,No,No,Otro,Varon
2022-11-09,Buenos Aires,Mujer,28.0,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-09,Buenos Aires,Mujer,17.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-09,Buenos Aires,Mujer,32.0,Argentina,No,No,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-09,Buenos Aires,Mujer,57.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-09,Buenos Aires,Mujer,29.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-09,Buenos Aires,Mujer,22.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-09,Buenos Aires,Mujer,17.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-09,Buenos Aires,Mujer,32.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-10,Santa Fe,Mujer,,,Si,No,No,No,No,No,No,No,No,No,No,No,Otro,
2022-11-10,Buenos Aires,Mujer,29.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-10,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-10,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-10,Buenos Aires,Mujer,32.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-10,Santa Fe,Mujer,21.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-10,La Rioja,Mujer,28.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,,
2022-11-10,Buenos Aires,Mujer,27.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-10,San Luis,Mujer,42.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,
2022-11-10,Buenos Aires,Mujer,32.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-10,Buenos Aires,Mujer,34.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,,
2022-11-10,San Luis,Mujer,22.0,Argentina,No,No,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,
2022-11-10,Buenos Aires,Mujer,46.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-10,Catamarca,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2022-11-10,Buenos Aires,Mujer,42.0,Argentina,No,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-10,Buenos Aires,Mujer,15.0,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Otro,Varon
2022-11-10,San Luis,Mujer,28.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,,
2022-11-10,Buenos Aires,Mujer,,,No,No,No,Si,No,No,No,No,No,No,No,No,,
2022-11-10,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2022-11-10,Tucumán,Mujer,,,No,No,No,Si,No,Si,No,No,No,No,No,No,,
2022-11-10,Salta,Mujer,,,No,Si,No,No,No,No,No,No,No,No,No,No,,
2022-11-10,Santa Fe,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-10,Tucumán,Mujer,36.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-10,Corrientes,Mujer,36.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-10,Salta,Mujer,21.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-10,Ciudad Autónoma de Buenos Aires,Mujer,19.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-10,Ciudad Autónoma de Buenos Aires,Mujer,26.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-10,Ciudad Autónoma de Buenos Aires,Mujer,27.0,Boliviana,Si,Si,No,No,No,Si,No,No,No,No,No,No,,
2022-11-10,Ciudad Autónoma de Buenos Aires,Mujer,49.0,Argentina,No,Si,No,No,Si,No,Si,No,No,No,No,No,,
2022-11-10,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-10,Buenos Aires,Mujer,34.0,Argentina,No,No,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
2022-11-10,Ciudad Autónoma de Buenos Aires,,16.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-10,Ciudad Autónoma de Buenos Aires,Mujer,26.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-10,Ciudad Autónoma de Buenos Aires,Mujer,43.0,Argentina,No,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon
2022-11-10,Ciudad Autónoma de Buenos Aires,Mujer,19.0,,No,No,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
2022-11-10,Ciudad Autónoma de Buenos Aires,Mujer,42.0,Paraguaya,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-10,Ciudad Autónoma de Buenos Aires,Mujer,33.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Mujer
2022-11-10,Ciudad Autónoma de Buenos Aires,Mujer,33.0,,No,Si,No,No,No,No,No,No,No,No,No,Si,Otro,
2022-11-10,Ciudad Autónoma de Buenos Aires,Mujer,25.0,Paraguaya,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-10,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,,Varon
2022-11-10,Ciudad Autónoma de Buenos Aires,Mujer,15.0,,No,No,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
2022-11-10,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,No,No,No,No,No,No,Si,Otro,
2022-11-10,Ciudad Autónoma de Buenos Aires,Mujer,26.0,Peruana,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-10,Ciudad Autónoma de Buenos Aires,Mujer,30.0,Venezolana,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-10,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,No,No,No,No,No,No,Si,Otro,Varon
2022-11-10,Ciudad Autónoma de Buenos Aires,Mujer,40.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-10,Buenos Aires,Mujer,,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-10,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-10,Buenos Aires,Mujer,20.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-11-10,Buenos Aires,Mujer,21.0,,No,Si,Si,No,Si,No,No,No,No,No,No,No,Superior jerarquico,Varon
2022-11-10,Buenos Aires,Mujer,40.0,Argentina,No,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-10,Buenos Aires,Mujer,26.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-10,Buenos Aires,Mujer,,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-10,Buenos Aires,Mujer,26.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Padre o tutor,Varon
2022-11-10,Buenos Aires,Mujer,31.0,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-10,Buenos Aires,Mujer,28.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-10,Buenos Aires,Mujer,32.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-10,Buenos Aires,Mujer,20.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-10,Buenos Aires,Mujer,19.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-10,Buenos Aires,Mujer,28.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-10,Buenos Aires,Mujer,36.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-10,Buenos Aires,Mujer,62.0,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-10,Buenos Aires,Mujer,37.0,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-10,Buenos Aires,Mujer,27.0,Argentina,Si,Si,Si,Si,Si,Si,No,No,Si,No,No,No,Pareja,Varon
2022-11-10,Buenos Aires,Mujer,41.0,Argentina,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-11,Buenos Aires,Mujer,47.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-11,Cordoba,Mujer,43.0,,Si,No,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-11,San Luis,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2022-11-11,Buenos Aires,Mujer,39.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-11,Buenos Aires,Mujer,31.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-11,Buenos Aires,Mujer,,,No,No,No,Si,No,Si,No,No,No,No,No,No,,
2022-11-11,Buenos Aires,Mujer,30.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-11,Santa Fe,Mujer,18.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
2022-11-11,Salta,Mujer,28.0,Argentina,No,No,No,Si,No,No,No,No,No,No,No,No,,
2022-11-11,Buenos Aires,Mujer,,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-11,Tucumán,Mujer,,,No,No,No,Si,No,Si,No,No,No,No,No,No,,
2022-11-11,Buenos Aires,Mujer,44.0,Argentina,No,No,No,Si,No,No,No,No,No,No,No,No,,
2022-11-11,Chaco,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2022-11-11,Tucumán,Mujer,29.0,Argentina,No,No,No,Si,No,No,No,No,No,No,No,No,,
2022-11-11,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-11,Salta,Mujer,28.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-11,Santa Fe,Mujer,34.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-11,Santiago Del Estero,Mujer,44.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,,
2022-11-11,Misiones,Mujer,23.0,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-11,Tucumán,Mujer,47.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-11,Tucumán,Mujer,27.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-11,Buenos Aires,Mujer,21.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-11,Buenos Aires,Mujer,50.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-11,Jujuy,Mujer,,,No,No,No,Si,No,No,No,No,No,No,No,No,,
2022-11-11,Buenos Aires,Mujer,39.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-11,Santa Fe,Mujer,66.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-11,Salta,Mujer,23.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2022-11-11,Buenos Aires,Mujer,54.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-11,Mendoza,Mujer,23.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-11,Buenos Aires,Mujer,38.0,,Si,No,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-11,Buenos Aires,Mujer,37.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-11,Salta,Mujer,30.0,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-11,Santiago Del Estero,Mujer,25.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
2022-11-11,Tucumán,Mujer,30.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,
2022-11-11,Buenos Aires,Mujer,23.0,Argentina,No,No,Si,No,No,Si,No,No,No,No,No,No,Otro,
2022-11-11,Buenos Aires,Mujer,26.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-11,Buenos Aires,Mujer,,,Si,No,No,No,No,Si,No,No,No,No,No,No,Pareja,
2022-11-11,San Luis,Mujer,23.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-11,Buenos Aires,Mujer,,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
2022-11-11,San Luis,Mujer,67.0,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,Otro,Varon
2022-11-11,Chaco,Transgenero,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-11,Buenos Aires,Mujer,28.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
2022-11-11,Misiones,Otro,30.0,Argentina,Si,Si,No,Si,Si,Si,Si,No,No,No,No,No,Padre o tutor,Varon
2022-11-11,Santa Cruz,Mujer,23.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-11,Jujuy,Mujer,26.0,Argentina,Si,No,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-11,Mendoza,Mujer,43.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-11,Buenos Aires,Mujer,27.0,Argentina,Si,No,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-11,Buenos Aires,Mujer,30.0,Paraguaya,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-11,Salta,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-11,Buenos Aires,Mujer,27.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2022-11-11,Buenos Aires,Mujer,33.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-11,Ciudad Autónoma de Buenos Aires,Mujer,,Ecuatoriana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-11,Ciudad Autónoma de Buenos Aires,Mujer,51.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
2022-11-11,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-11,Ciudad Autónoma de Buenos Aires,Mujer,27.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-11,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-11,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,Si,No,No,No,No,No,No,Si,Otro,Varon
2022-11-11,,Mujer,48.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-11,Ciudad Autónoma de Buenos Aires,Mujer,53.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-11,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-11,Ciudad Autónoma de Buenos Aires,Mujer,18.0,,No,No,Si,No,No,No,No,No,No,No,No,Si,Otro,Varon
2022-11-11,Ciudad Autónoma de Buenos Aires,Mujer,39.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-11,Ciudad Autónoma de Buenos Aires,Mujer,47.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-11,Buenos Aires,Mujer,,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-11,Buenos Aires,Mujer,25.0,,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-11,Buenos Aires,Mujer,48.0,,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-11,Buenos Aires,Mujer,,,No,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
2022-11-11,Buenos Aires,Mujer,,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-11,Buenos Aires,Mujer,19.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-11,Buenos Aires,Mujer,31.0,Boliviana,No,Si,No,No,Si,Si,No,No,No,No,No,No,Padre o tutor,Varon
2022-11-11,Buenos Aires,Mujer,48.0,Peruana,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-11,Buenos Aires,Mujer,52.0,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-11,Buenos Aires,Mujer,34.0,Paraguaya,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
2022-11-11,Buenos Aires,Mujer,18.0,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-11,Buenos Aires,Mujer,40.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
2022-11-11,Buenos Aires,Mujer,,,No,Si,Si,No,No,No,No,No,No,No,No,No,Otro,Varon
2022-11-11,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
